Filename	Label	seg_Start	seg_End	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF2_mean	pF2_means001	pF2_means002	pF2_means003	
ortug.mat	"o11"	523.761	669.488	692.567	557.019	767.355	762.071	2002.636	1817.473	1954.964	2248.272	
ortug.mat	"u11"	830.161	934.786	367.088	405.966	382.717	313.403	2336.960	2224.463	2375.802	2411.340	
pardin.mat	"a11"	323.101	490.121	628.192	745.480	654.555	485.526	1946.690	2046.454	1892.880	1898.832	
pardin.mat	"i11"	674.031	872.954	353.002	366.442	367.339	325.450	2699.898	2703.439	2721.521	2676.394	
pariSAHNULAH.mat	"a13"	209.437	316.233	646.729	675.296	682.822	581.761	1899.253	1743.550	1912.242	2049.582	
pariSAHNULAH.mat	"i13"	323.050	438.936	430.050	376.109	402.635	509.056	2349.955	2154.248	2294.434	2596.237	
pariSAHNULAH.mat	"ah33"	593.450	713.881	755.316	669.365	780.399	813.199	1779.105	1627.270	1139.140	2550.232	
pariSAHNULAH.mat	"u33"	791.138	945.652	759.479	921.711	674.648	678.079	3331.265	3322.958	3414.892	3259.616	
pariSAHNULAH.mat	"ah33"	1034.271	1175.152	823.647	868.689	803.226	798.320	2490.152	3342.010	2170.630	1944.772	
paroqe.mat	"a11"	221.114	328.473	674.003	797.530	714.789	505.849	1956.855	2005.780	1962.743	1900.972	
paroqe.mat	"o11"	379.085	561.595	582.707	473.820	617.824	656.057	2218.322	1936.155	1860.245	2851.625	
paroqe.mat	"e11"	656.685	816.189	513.975	564.286	527.279	450.972	2375.819	2175.580	2352.747	2597.070	
patole.mat	"a11"	119.107	195.489	655.901	829.972	622.183	505.382	2255.058	2373.093	2170.332	2209.257	
patole.mat	"o11"	375.412	602.862	465.250	525.242	432.911	436.710	2200.427	2291.684	2169.079	2141.228	
patole.mat	"e11"	691.126	838.799	536.893	432.225	464.691	711.618	2422.047	2262.211	2340.156	2662.411	
patole2.mat	"a11"	88.936	181.855	890.957	516.537	485.639	1644.644	2495.469	2051.443	2075.626	3334.274	
patole2.mat	"o11"	336.721	538.047	400.286	370.623	379.339	450.292	2180.019	2146.174	2280.288	2116.272	
patole2.mat	"e11"	626.742	806.950	764.148	382.851	454.380	1443.992	2691.059	2468.720	2541.097	3058.933	
pengaw.mat	"e11"	88.557	193.780	426.385	508.319	404.934	365.133	2782.628	2833.602	2803.158	2712.318	
pengaw.mat	"a11"	409.422	593.887	607.578	536.719	643.985	643.312	2267.855	2532.470	2256.242	2012.712	
peshanah2.mat	"e11"	314.894	419.739	452.693	398.782	430.815	526.466	2411.674	2318.884	2319.527	2594.272	
peshanah2.mat	"ah11"	551.844	782.504	699.974	745.280	795.658	560.510	1514.723	1772.836	1359.202	1410.437	
peshanah2.mat	"ah11"	843.315	992.195	643.631	624.037	407.854	896.927	1858.445	1381.862	1156.580	3032.230	
pexruq.mat	"ex11"	246.494	326.020	784.953	1051.476	481.087	795.787	2634.332	2859.084	2482.038	2541.964	
pexruq.mat	"u11"	396.568	558.186	431.130	406.619	415.718	470.791	2156.013	2304.182	2340.721	1838.276	
piWAHZAH.mat	"i13"	383.487	480.389	647.469	1177.666	353.473	377.431	2528.565	2822.553	2473.887	2275.140	
piWAHZAH.mat	"ah33"	568.277	818.421	758.427	747.896	807.168	720.775	2310.881	2182.568	2141.789	2607.934	
piWAHZAH.mat	"ah33"	892.788	1167.720	716.084	705.439	663.880	778.534	1636.468	1833.309	1307.094	1763.743	
piWAHZE2.mat	"i13"	552.372	656.035	681.839	1280.871	362.349	375.728	2523.640	2833.086	2432.464	2297.572	
piWAHZE2.mat	"ah33"	750.551	985.317	715.533	675.877	743.502	723.896	2430.198	2032.391	2578.912	2667.540	
piWAHZE2.mat	"e33"	1073.735	1287.158	902.474	735.637	552.104	1409.164	2389.008	2218.970	2333.161	2611.131	
poqah.mat	"o11"	222.696	413.573	507.546	433.999	498.247	588.896	2133.017	1971.960	2019.069	2384.939	
poqah.mat	"ah11"	518.140	718.975	836.883	851.702	793.045	864.012	2661.069	2918.008	2288.689	2731.357	
pul.mat	"u11"	156.383	336.425	350.184	363.066	370.190	318.016	2516.595	2409.984	2466.392	2672.935	
pul2.mat	"u11"	124.257	292.731	586.117	769.239	367.698	617.191	2500.049	2555.423	2289.258	2652.502	
qalah.mat	"a11"	613.268	878.427	962.137	1004.371	949.835	931.763	2132.051	2027.666	1720.632	2644.399	
qalah.mat	"ah11"	976.421	1145.507	759.749	895.610	756.090	629.193	3221.498	3318.084	3292.498	3057.637	
qalah2.mat	"a11"	148.805	378.383	808.716	754.460	831.451	839.607	1472.104	1350.625	1306.647	1757.939	
qalah2.mat	"ah11"	467.109	581.344	709.284	731.253	771.836	627.331	2557.652	2638.935	2641.042	2370.754	
qardah.mat	"a11"	211.159	393.643	873.058	896.944	839.755	881.655	1599.564	1521.101	1546.964	1731.721	
qardah.mat	"ah11"	598.564	784.039	698.527	656.019	722.429	716.641	2492.857	2278.795	3148.034	2033.315	
qarilah.mat	"a11"	815.472	921.556	611.040	687.654	631.922	514.347	2027.775	1792.446	1892.419	2382.307	
qarilah.mat	"i11"	970.716	1131.135	322.526	336.709	318.573	312.282	2535.749	2510.259	2556.044	2540.894	
qarilah.mat	"ah11"	1221.694	1356.239	648.592	538.777	662.106	745.491	1812.974	1792.504	1122.502	2483.096	
qarilulah.mat	"a11"	354.161	481.704	634.777	652.416	707.311	549.033	2103.758	1893.016	2062.460	2354.868	
qarilulah.mat	"i11"	503.362	642.938	336.953	354.618	339.679	316.577	2479.608	2490.098	2499.713	2450.370	
qarilulah.mat	"u11"	753.635	914.868	339.737	341.339	346.098	332.009	2405.939	2433.050	2425.977	2359.570	
qarilulah.mat	"ah11"	996.688	1155.515	709.162	578.865	744.848	805.770	2357.510	1746.808	2740.164	2568.840	
qulbah.mat	"u11"	111.201	200.244	496.674	432.155	403.343	653.888	2580.893	2980.346	2438.229	2316.524	
qulbah.mat	"ah11"	471.244	663.525	897.784	787.496	786.807	1118.355	2472.494	2431.819	1629.362	3366.534	
rang.mat	"a11"	1082.423	1246.039	539.668	705.478	526.088	383.262	1601.357	1575.761	1519.201	1708.247	
reshah.mat	"e11"	1209.700	1385.891	502.018	459.860	447.762	596.018	2491.969	2481.123	2445.231	2547.392	
reshah.mat	"ah11"	1562.082	1713.801	819.435	766.715	748.240	941.778	2242.483	2500.016	1680.172	2568.345	
riHAHN.mat	"i13"	329.941	482.709	369.610	355.419	342.236	410.303	2651.166	2662.174	2704.335	2588.389	
riHAHN.mat	"ah33"	548.909	695.311	660.212	882.075	715.903	374.327	1708.484	2422.179	1240.078	1439.850	
rxxshutah.mat	"xx11"	409.995	507.629	1681.866	1686.644	1893.339	1447.841	2766.687	2593.912	2595.905	3087.500	
rxxshutah.mat	"u11"	652.891	748.144	291.563	313.521	326.271	238.157	2239.276	2228.562	2205.883	2282.389	
rxxshutah.mat	"ah11"	895.786	1043.429	763.051	624.435	757.735	909.826	1631.836	1616.611	1177.733	2078.360	
sexfrah.mat	"ex11"	698.099	777.544	929.239	1003.682	890.745	891.216	2543.222	2944.804	2306.560	2353.673	
sexfrah.mat	"ah11"	1051.186	1192.421	752.705	698.449	726.917	832.980	1378.354	1323.218	954.928	1847.864	
sharoe.mat	"a11"	163.016	287.183	498.799	492.778	543.046	460.909	2198.428	2324.199	2195.670	2076.905	
sharoe.mat	"o11"	303.467	422.546	410.338	408.688	417.936	404.688	2253.600	2188.207	2269.257	2303.677	
sharoe.mat	"e11"	422.546	573.175	506.238	405.065	424.850	685.403	2502.373	2379.944	2363.402	2757.798	
shaxinah.mat	"a11"	474.766	570.694	887.275	669.448	791.068	1194.173	2275.022	2177.321	2042.236	2590.580	
shaxinah.mat	"i11"	685.275	855.814	372.511	368.886	362.207	386.278	2705.564	2739.443	2709.596	2666.818	
shaxinah.mat	"ah11"	930.425	1079.647	1000.665	735.237	1156.597	1118.141	3025.328	2377.331	3373.321	3336.090	
shishkah.mat	"i11"	219.916	295.030	567.862	243.049	258.034	1178.176	2848.157	2766.057	2546.608	3214.286	
shishkah.mat	"ah11"	669.184	843.506	689.445	612.871	646.666	799.324	1816.476	1904.332	1550.812	1974.768	
shishkah2.mat	"i11"	235.669	312.165	717.983	295.685	334.367	1508.955	2823.927	2756.185	2545.444	3160.316	
shishkah2.mat	"ah11"	582.292	738.871	705.003	603.602	709.515	800.939	1778.965	1886.958	1382.575	2063.004	
shishkah3.mat	"i11"	483.019	571.406	2073.935	2576.326	816.326	2902.219	3371.386	3547.728	2731.718	3862.716	
shishkah3.mat	"ah11"	836.567	1008.241	721.118	660.830	763.047	742.402	1672.760	1810.030	1535.735	1656.336	
shiyah.mat	"i11"	555.129	680.855	331.684	419.728	266.306	306.329	2525.639	2590.156	2509.968	2476.371	
shiyah.mat	"ah11"	762.676	928.315	716.196	631.628	776.704	736.152	2218.035	2126.104	1968.655	2533.063	
shobah.mat	"o11"	492.552	782.511	583.799	514.860	508.271	727.403	2297.381	2130.758	1979.161	2780.327	
shobah.mat	"ah11"	820.586	1010.964	797.310	676.314	892.849	821.932	3152.599	3087.930	3201.359	3169.376	
shxxrele.mat	"xx11"	1510.171	1638.040	460.777	444.876	479.363	458.963	2108.164	2333.241	2107.626	1882.903	
shxxrele.mat	"e11"	1645.143	1829.843	529.887	518.366	541.558	530.524	2322.468	2251.557	2410.798	2310.014	
shxxrele.mat	"e11"	1907.985	2032.302	934.876	519.337	543.820	1731.803	2615.889	2366.399	2341.114	3133.639	
shxxreli.mat	"xx11"	1262.362	1377.444	429.889	425.375	466.794	398.849	2695.549	2667.377	2663.814	2744.018	
shxxreli.mat	"e11"	1424.329	1637.443	463.506	427.516	458.183	505.321	2435.168	2393.013	2518.707	2396.774	
shxxreli.mat	"i11"	1722.688	1803.672	351.585	355.821	360.501	339.129	2626.173	2528.169	2634.231	2714.752	
shxxrilah.mat	"xx11"	357.393	467.583	859.989	806.853	342.244	1406.186	2640.849	2741.265	2438.764	2735.553	
shxxrilah.mat	"i11"	540.308	643.887	360.706	365.334	357.483	359.104	2586.582	2589.170	2617.281	2554.925	
shxxrilah.mat	"ah11"	723.224	842.230	708.935	696.283	692.974	731.411	1810.013	1896.129	1419.966	2092.225	
siWAHN.mat	"i13"	246.199	303.535	336.645	325.871	342.175	342.024	2516.324	2545.911	2530.490	2475.341	
siWAHN.mat	"ah33"	418.206	563.109	517.293	562.348	566.235	433.071	1532.964	1097.224	1900.831	1635.946	
sijami.mat	"i11"	352.603	557.336	395.237	346.329	343.645	494.646	2589.014	2672.261	2671.982	2423.971	
sijami.mat	"a11"	596.069	784.202	936.722	755.987	991.311	1073.956	2467.214	1442.794	2733.287	3256.629	
sijami.mat	"i11"	859.824	1027.668	470.749	344.542	326.220	736.473	2753.745	2609.114	2687.608	2962.649	
sijami2.mat	"i11"	293.786	454.325	376.929	370.963	329.232	429.787	2624.779	2674.311	2658.299	2541.993	
sijami2.mat	"a11"	511.081	689.457	880.695	1011.887	938.319	695.962	1769.810	1369.488	1884.535	2081.954	
sijami2.mat	"i11"	775.401	932.697	318.763	341.909	322.231	292.332	2673.810	2559.784	2690.540	2772.138	
sonah.mat	"o22"	282.301	512.224	479.255	425.312	494.098	517.796	2108.081	2160.545	2040.623	2118.505	
sonah.mat	"ah22"	572.004	711.491	754.774	645.527	755.499	862.046	1873.743	1619.233	1485.287	2536.322	
sxxwele.mat	"xx11"	491.381	563.829	705.256	598.570	1089.824	437.725	2382.928	2519.318	2577.598	2051.066	
sxxwele.mat	"e11"	680.551	891.858	421.605	430.040	434.451	400.697	2382.157	2404.490	2498.378	2248.036	
sxxwele.mat	"e11"	968.331	1068.953	493.133	474.939	466.239	536.085	2490.385	2286.018	2482.023	2706.867	
tavilah.mat	"a11"	134.702	221.412	663.032	696.834	706.197	585.753	2025.361	2157.606	1935.459	1974.434	
tavilah.mat	"i11"	312.569	440.412	331.670	338.255	332.660	324.223	2596.050	2535.248	2616.443	2636.341	
tavilah.mat	"ah11"	528.234	658.299	959.517	879.047	1045.469	958.832	3014.592	2461.915	3302.993	3305.487	
tavilah2.mat	"a11"	143.274	224.710	559.106	553.243	593.398	531.639	2181.187	2250.900	2133.145	2157.374	
tavilah2.mat	"i11"	320.623	465.398	368.365	335.214	323.627	444.471	2762.777	2648.761	2750.572	2888.612	
tavilah2.mat	"ah11"	546.834	653.605	749.359	608.493	721.607	913.540	2051.736	1941.147	1533.769	2627.187	
tawule.mat	"a11"	396.862	502.009	725.200	692.650	586.684	887.152	2356.874	1978.615	2086.123	3003.663	
tawule.mat	"u11"	556.772	773.636	813.396	473.292	767.048	1206.411	2557.910	2333.570	2428.970	2918.324	
tawule.mat	"e11"	850.305	1043.073	627.955	475.557	468.692	936.306	2471.280	2360.315	2384.570	2667.717	
taxt.mat	"a11"	285.153	396.031	853.529	705.504	809.867	1042.317	2046.175	1923.887	1870.292	2331.366	
tenah.mat	"e11"	205.210	439.848	427.463	449.495	433.019	400.222	2567.330	2736.157	2766.431	2199.538	
tenah.mat	"ah11"	525.058	672.016	1190.786	1334.051	1143.773	1091.806	3398.166	3315.111	3449.530	3432.202	
torah.mat	"o11"	583.792	782.491	518.981	617.055	420.108	519.186	2928.070	2889.284	3013.920	2880.488	
torah.mat	"ah11"	807.965	1016.853	796.871	553.091	731.233	1106.916	1996.795	1262.857	1371.970	3352.219	
torah2.mat	"o11"	541.319	790.113	484.164	498.411	454.691	498.299	2358.667	2259.539	2355.310	2458.439	
torah2.mat	"ah11"	871.242	1003.752	727.878	648.078	741.360	793.760	1546.186	1577.588	1318.579	1739.795	
tore4.mat	"o11"	752.926	1006.478	410.060	366.442	348.493	513.869	2267.960	2235.294	2201.918	2367.615	
tore4.mat	"e11"	1103.321	1257.565	800.882	731.833	421.769	1223.764	2765.361	2685.300	2565.162	3033.002	
torev2.mat	"o11"	201.817	514.497	440.081	484.172	398.152	437.308	2361.564	2355.833	2313.112	2414.619	
torev2.mat	"e11"	571.157	757.926	473.396	424.124	476.481	519.861	2316.356	2234.037	2365.219	2350.018	
tori.mat	"o11"	79.613	331.519	415.960	385.243	393.282	468.811	2002.734	2051.478	1927.396	2028.698	
tori.mat	"i11"	368.336	554.359	356.881	395.451	319.570	354.461	2651.364	2544.749	2668.590	2741.285	
tumah.mat	"u11"	226.285	368.214	347.812	340.415	337.456	364.519	2224.828	2312.372	2287.783	2074.817	
tumah.mat	"ah11"	483.998	683.819	972.106	888.107	992.054	1036.930	3292.469	3236.181	3222.624	3416.526	
tumah2.mat	"u11"	1066.523	1262.674	481.365	594.647	447.372	407.403	2071.683	2379.415	2222.574	1622.149	
tumah2.mat	"ah11"	1347.957	1566.850	773.623	788.652	613.344	912.446	2297.944	2196.334	1534.866	3131.175	
tunah.mat	"u11"	202.102	395.900	309.556	236.425	312.698	379.176	2083.363	2112.546	2051.112	2085.327	
tunah.mat	"ah11"	461.845	623.342	975.445	767.164	1111.106	1050.600	2989.919	2468.385	3193.438	3324.098	
tush.mat	"u11"	557.917	690.291	514.368	404.399	404.281	729.402	2334.370	2293.726	2217.989	2486.605	
txxlele.mat	"xx11"	452.895	501.087	498.488	481.244	527.760	489.765	2040.707	2182.642	2044.247	1894.587	
txxlele.mat	"e11"	693.854	882.915	489.567	466.157	506.717	496.280	2400.024	2461.416	2397.216	2340.186	
txxlele.mat	"e11"	949.642	1049.733	726.537	441.512	497.305	1213.040	2494.081	2358.070	2418.875	2691.219	
txxlele.mat	"e11"	1705.884	1876.409	468.719	491.195	487.586	427.385	2330.446	2317.268	2329.869	2345.923	
txxlele.mat	"e11"	1943.136	2046.934	605.954	427.116	489.650	889.172	2463.085	2471.069	2296.071	2609.148	
ujah.mat	"u11"	212.705	441.110	726.858	232.888	488.535	1471.714	2799.669	2279.563	2580.701	3554.550	
ujah.mat	"ah11"	543.333	741.391	762.349	918.582	650.997	714.164	1805.670	2606.584	1449.846	1354.553	
une.mat	"u11"	1463.439	1655.170	352.078	333.489	359.486	363.578	2295.362	2274.323	2301.121	2310.989	
une.mat	"e11"	1733.282	1921.462	819.091	393.353	420.656	1643.067	2604.912	2426.015	2436.457	2954.143	
urmexghnah.mat	"u11"	302.834	444.128	483.936	260.876	766.710	415.439	2356.315	2319.078	2477.998	2268.530	
urmexghnah.mat	"ex11"	576.592	755.417	558.839	326.467	336.941	1009.289	2359.308	2274.289	2066.548	2734.776	
urmexghnah.mat	"ah11"	976.189	1172.676	994.471	888.646	1003.208	1094.825	2975.831	2484.544	3139.915	3318.098	
ushwah.mat	"u11"	197.097	252.607	1023.465	303.282	569.042	2179.803	2838.570	2157.328	2424.152	3929.223	
ushwah.mat	"ah11"	521.749	723.605	723.355	757.266	712.964	697.727	1912.952	2614.174	2071.566	1036.953	
weli.mat	"e11"	282.712	514.287	681.251	370.682	655.182	1036.369	2490.446	2248.498	2556.149	2679.233	
weli.mat	"i11"	595.651	752.120	318.047	333.163	319.653	301.488	2706.947	2606.045	2708.275	2806.721	
weli.mat	"e11"	2448.246	2698.597	1402.040	1379.223	2065.892	765.736	2653.294	2687.561	2795.053	2477.326	
weli.mat	"i11"	2792.478	2930.171	301.153	312.374	310.546	281.109	2801.013	2711.075	2790.370	2900.304	
xahisht.mat	"ah11"	432.300	571.773	664.041	655.068	711.255	628.148	1422.146	1201.260	1305.407	1757.429	
xahisht.mat	"i11"	571.773	713.495	617.576	486.962	395.968	960.505	2576.783	2397.222	2509.570	2818.969	
xalah.mat	"a11"	582.071	861.038	944.424	870.297	987.656	975.842	2329.549	1421.026	2309.954	3255.994	
xalah.mat	"ah11"	937.360	1079.475	859.326	911.277	811.674	850.317	2825.490	3070.904	3076.018	2294.713	
xarupe.mat	"a11"	867.880	988.237	705.577	712.538	801.365	606.786	2056.169	2102.643	2079.393	1986.287	
xarupe.mat	"u11"	1027.176	1158.153	366.947	374.380	374.560	352.469	2204.764	2161.403	2175.883	2271.836	
xarupe.mat	"e11"	1306.829	1466.124	658.614	496.297	524.233	950.214	2466.228	2363.298	2357.593	2674.112	
xexltah2.mat	"ex11"	803.641	970.252	640.311	589.225	599.629	733.354	2127.442	1489.974	1687.674	3218.700	
xexltah2.mat	"ah11"	1142.813	1267.771	799.818	703.755	771.767	919.648	1589.284	1336.920	1175.539	2229.040	
xextnah.mat	"ex11"	408.820	465.325	751.214	965.149	651.881	629.971	2426.552	3034.966	1627.035	2586.764	
xextnah.mat	"ah11"	796.653	973.875	759.706	690.066	514.378	1075.487	2027.024	1582.820	1136.137	3370.986	
xxxliqi.mat	xxxliqi.mat	1.000	932.000	1059.098	1211.517	831.545	1149.722	2755.229	2521.287	2768.408	2971.990	
yaqore.mat	"a11"	137.333	192.704	694.675	723.318	734.941	630.178	1902.186	2092.916	1856.688	1751.627	
yaqore.mat	"o11"	282.352	497.243	535.836	708.828	448.279	454.387	2093.112	1980.467	2077.426	2228.914	
yaqore.mat	"e11"	552.613	725.317	675.252	475.914	509.390	1037.745	2431.033	2231.949	2328.907	2729.962	
yxxqeri.mat	"xx11"	144.907	235.757	565.220	389.273	534.022	760.656	2356.115	2557.217	2183.447	2319.054	
yxxqeri.mat	"e11"	341.398	478.730	910.765	1137.357	715.124	871.370	2712.554	3004.051	2748.645	2381.948	
yxxqeri.mat	"i11"	529.437	636.133	615.764	1203.362	319.772	299.930	2710.261	2775.738	2609.089	2740.828	
zexnDAHN.mat	"ex13"	554.284	647.295	474.225	571.146	419.044	430.527	1728.946	2307.317	1455.846	1409.522	
zexnDAHN.mat	"ah33"	907.726	1083.413	815.373	862.655	704.712	880.228	2601.592	3058.031	2133.381	2613.119	
zxxrele.mat	"xx11"	412.605	552.337	513.182	491.750	469.753	577.032	2100.034	2177.137	2097.980	2024.716	
zxxrele.mat	"e11"	591.927	794.538	577.893	555.717	581.384	596.578	2239.969	2201.458	2361.365	2160.377	
zxxrele.mat	"e11"	873.719	1013.451	695.308	542.398	561.493	979.084	2499.910	2331.668	2359.159	2806.334	
